 # time [a.u.]         RMT-1           RMT-3           RMT-6          SAE
 8.46600000E+02 -6.39142033E-02 -5.49809088E-02 -5.36833081E-02 -3.21028590E-02
 8.46700000E+02 -6.33605428E-02 -5.56481492E-02 -5.46057736E-02 -2.98172950E-02
 8.46800000E+02 -6.24420147E-02 -5.60038149E-02 -5.52225246E-02 -2.73190234E-02
 8.46900000E+02 -6.11619636E-02 -5.60426814E-02 -5.55266046E-02 -2.46247399E-02
 8.47000000E+02 -5.95260617E-02 -5.57616155E-02 -5.55131423E-02 -2.17524439E-02
 8.47100000E+02 -5.75422513E-02 -5.51595706E-02 -5.51793732E-02 -1.87213097E-02
 8.47200000E+02 -5.52207141E-02 -5.42375785E-02 -5.45246414E-02 -1.55515486E-02
 8.47300000E+02 -5.25738609E-02 -5.29987464E-02 -5.35503923E-02 -1.22642657E-02
 8.47400000E+02 -4.96163199E-02 -5.14482595E-02 -5.22601622E-02 -8.88130996E-03
 8.47500000E+02 -4.63648929E-02 -4.95933763E-02 -5.06595666E-02 -5.42512168E-03
 8.47600000E+02 -4.28384550E-02 -4.74433983E-02 -4.87562796E-02 -1.91857526E-03
 8.47700000E+02 -3.90577850E-02 -4.50096030E-02 -4.65599927E-02  1.61517966E-03
 8.47800000E+02 -3.50453443E-02 -4.23051402E-02 -4.40823434E-02  5.15287852E-03
 8.47900000E+02 -3.08250305E-02 -3.93449034E-02 -4.13368141E-02  8.67130225E-03
 8.48000000E+02 -2.64219484E-02 -3.61453998E-02 -3.83386088E-02  1.21474368E-02
 8.48100000E+02 -2.18622263E-02 -3.27246329E-02 -3.51045233E-02  1.55586300E-02
 8.48200000E+02 -1.71728841E-02 -2.91020033E-02 -3.16528249E-02  1.88827455E-02
 8.48300000E+02 -1.23817361E-02 -2.52982171E-02 -2.80031441E-02  2.20983120E-02
 8.48400000E+02 -7.51729122E-03 -2.13351813E-02 -2.41763750E-02  2.51846666E-02
 8.48500000E+02 -2.60861109E-03 -1.72358683E-02 -2.01945676E-02  2.81220919E-02
 8.48600000E+02  2.31489490E-03 -1.30241412E-02 -1.60807967E-02  3.08919452E-02
 8.48700000E+02  7.22373518E-03 -8.72455127E-03 -1.18589984E-02  3.34767802E-02
 8.48800000E+02  1.20886310E-02 -4.36212670E-03 -7.55377608E-03  3.58604579E-02
 8.48900000E+02  1.68807967E-02  3.78209051E-05 -3.19019445E-03  3.80282493E-02
 8.49000000E+02  2.15721669E-02  4.44985983E-03  1.20642174E-03  3.99669262E-02
 8.49100000E+02  2.61355517E-02  8.84857220E-03  5.61066434E-03  4.16648417E-02
 8.49200000E+02  3.05447326E-02  1.32086767E-02  9.99719076E-03  4.31119984E-02
 8.49300000E+02  3.47745342E-02  1.75051618E-02  1.43408519E-02  4.43001054E-02
 8.49400000E+02  3.88009133E-02  2.17134474E-02  1.86168177E-02  4.52226219E-02
 8.49500000E+02  4.26010967E-02  2.58095731E-02  2.28007174E-02  4.58747897E-02
 8.49600000E+02  4.61537722E-02  2.97703998E-02  2.68688048E-02  4.62536525E-02
 8.49700000E+02  4.94393105E-02  3.35737979E-02  3.07981438E-02  4.63580636E-02
 8.49800000E+02  5.24399744E-02  3.71988023E-02  3.45668008E-02  4.61886811E-02
 8.49900000E+02  5.51400784E-02  4.06257241E-02  3.81540219E-02  4.57479527E-02
 8.50000000E+02  5.75260721E-02  4.38362282E-02  4.15403798E-02  4.50400874E-02
 8.50100000E+02  5.95865562E-02  4.68133952E-02  4.47078805E-02  4.40710166E-02
 8.50200000E+02  6.13122577E-02  4.95417889E-02  4.76400349E-02  4.28483405E-02
 8.50300000E+02  6.26960057E-02  5.20075451E-02  5.03219096E-02  4.13812627E-02
 8.50400000E+02  6.37327393E-02  5.41984815E-02  5.27401752E-02  3.96805100E-02
 8.50500000E+02  6.44195567E-02  5.61042123E-02  5.48831698E-02  3.77582432E-02
 8.50600000E+02  6.47557894E-02  5.77162378E-02  5.67409747E-02  3.56279624E-02
 8.50700000E+02  6.47430675E-02  5.90279790E-02  5.83054797E-02  3.33044114E-02
 8.50800000E+02  6.43853366E-02  6.00347596E-02  5.95704082E-02  3.08034812E-02
 8.50900000E+02  6.36888102E-02  6.07337688E-02  6.05313072E-02  2.81421058E-02
 8.51000000E+02  6.26618586E-02  6.11240539E-02  6.11855439E-02  2.53381448E-02
 8.51100000E+02  6.13148626E-02  6.12065543E-02  6.15323414E-02  2.24102509E-02
 8.51200000E+02  5.96600716E-02  6.09841481E-02  6.15728240E-02  1.93777348E-02
 8.51300000E+02  5.77114957E-02  6.04616858E-02  6.13100101E-02  1.62604403E-02
 8.51400000E+02  5.54848423E-02  5.96460016E-02  6.07487723E-02  1.30786344E-02
 8.51500000E+02  5.29974826E-02  5.85458692E-02  5.98958196E-02  9.85289834E-03
 8.51600000E+02  5.02684119E-02  5.71718570E-02  5.87596915E-02  6.60399965E-03
 8.51700000E+02  4.73181678E-02  5.55361186E-02  5.73506951E-02  3.35274393E-03
 8.51800000E+02  4.41686851E-02  5.36522416E-02  5.56808024E-02  1.19830669E-04
 8.51900000E+02  4.08430860E-02  5.15352201E-02  5.37635712E-02 -3.07427388E-03
 8.52000000E+02  3.73654374E-02  4.92014978E-02  5.16141178E-02 -6.20946453E-03
 8.52100000E+02  3.37605112E-02  4.66690044E-02  4.92491326E-02 -9.26613949E-03
 8.52200000E+02  3.00535863E-02  4.39570509E-02  4.66868090E-02 -1.22253347E-02
 8.52300000E+02  2.62703095E-02  4.10859359E-02  4.39464766E-02 -1.50688306E-02
 8.52400000E+02  2.24366067E-02  3.80764755E-02  4.10481030E-02 -1.77792441E-02
 8.52500000E+02  1.85786142E-02  3.49498614E-02  3.80121862E-02 -2.03401131E-02
 8.52600000E+02  1.47225965E-02  3.17277839E-02  3.48599878E-02 -2.27359694E-02
 8.52700000E+02  1.08948163E-02  2.84325380E-02  3.16135931E-02 -2.49524157E-02
 8.52800000E+02  7.12135310E-03  2.50869892E-02  2.82957347E-02 -2.69762171E-02
 8.52900000E+02  3.42787967E-03  2.17143036E-02  2.49294933E-02 -2.87953966E-02
 8.53000000E+02 -1.60571837E-04  1.83375223E-02  2.15379600E-02 -3.03993215E-02
 8.53100000E+02 -3.61982340E-03  1.49793033E-02  1.81440131E-02 -3.17787641E-02
 8.53200000E+02 -6.92672122E-03  1.16619345E-02  1.47702649E-02 -3.29259302E-02
 8.53300000E+02 -1.00592587E-02  8.40733789E-03  1.14390241E-02 -3.38344765E-02
 8.53400000E+02 -1.29966610E-02  5.23698560E-03  8.17220161E-03 -3.44995342E-02
 8.53500000E+02 -1.57194534E-02  2.17182445E-03  4.99128833E-03 -3.49177404E-02
 8.53600000E+02 -1.82095309E-02 -7.67804429E-04  1.91731419E-03 -3.50872577E-02
 8.53700000E+02 -2.04502379E-02 -3.56228794E-03 -1.02934352E-03 -3.50077709E-02
 8.53800000E+02 -2.24264588E-02 -6.19290794E-03 -3.82915232E-03 -3.46804723E-02
 8.53900000E+02 -2.41247099E-02 -8.64198035E-03 -6.46351863E-03 -3.41080546E-02
 8.54000000E+02 -2.55332241E-02 -1.08929525E-02 -8.91484718E-03 -3.32947040E-02
 8.54100000E+02 -2.66420257E-02 -1.29305133E-02 -1.11666677E-02 -3.22460662E-02
 8.54200000E+02 -2.74429946E-02 -1.47407051E-02 -1.32037692E-02 -3.09691883E-02
 8.54300000E+02 -2.79299260E-02 -1.63110753E-02 -1.50123156E-02 -2.94724639E-02
 8.54400000E+02 -2.80985858E-02 -1.76307652E-02 -1.65799704E-02 -2.77655889E-02
 8.54500000E+02 -2.79467557E-02 -1.86905172E-02 -1.78959782E-02 -2.58595076E-02
 8.54600000E+02 -2.74742583E-02 -1.94827170E-02 -1.89512268E-02 -2.37663389E-02
 8.54700000E+02 -2.66829477E-02 -2.00014877E-02 -1.97383105E-02 -2.14992965E-02
 8.54800000E+02 -2.55766618E-02 -2.02426968E-02 -2.02515218E-02 -1.90726110E-02
 8.54900000E+02 -2.41611457E-02 -2.02039200E-02 -2.04867833E-02 -1.65014448E-02
 8.55000000E+02 -2.24439609E-02 -1.98844639E-02 -2.04416602E-02 -1.38017998E-02
 8.55100000E+02 -2.04344102E-02 -1.92853186E-02 -2.01153880E-02 -1.09904207E-02
 8.55200000E+02 -1.81434922E-02 -1.84091183E-02 -1.95088615E-02 -8.08469748E-03
 8.55300000E+02 -1.55838874E-02 -1.72601371E-02 -1.86246644E-02 -5.10256111E-03
 8.55400000E+02 -1.27699583E-02 -1.58442310E-02 -1.74670535E-02 -2.06237848E-03
 8.55500000E+02 -9.71772917E-03 -1.41688424E-02 -1.60419628E-02  1.01715572E-03
 8.55600000E+02 -6.44481525E-03 -1.22430057E-02 -1.43570082E-02  4.11712875E-03
 8.55700000E+02 -2.97028593E-03 -1.00773246E-02 -1.24214285E-02  7.21852053E-03
 8.55800000E+02  6.85529031E-04 -7.68393921E-03 -1.02460180E-02  1.03023147E-02
 8.55900000E+02  4.50125336E-03 -5.07646432E-03 -7.84304933E-03  1.33496097E-02
 8.56000000E+02  8.45465364E-03 -2.26988432E-03 -5.22616996E-03  1.63417287E-02
 8.56100000E+02  1.25227684E-02  7.19580367E-04 -2.41030469E-03  1.92603285E-02
 8.56200000E+02  1.66819673E-02  3.87460888E-03  5.88418712E-04  2.20875063E-02
 8.56300000E+02  2.09079669E-02  7.17690055E-03  3.75272955E-03  2.48059040E-02
 8.56400000E+02  2.51758537E-02  1.06072608E-02  7.06427213E-03  2.73988095E-02
 8.56500000E+02  2.94601671E-02  1.41456626E-02  1.05036802E-02  2.98502543E-02
 8.56600000E+02  3.37350772E-02  1.77713030E-02  1.40506807E-02  3.21451070E-02
 8.56700000E+02  3.79746497E-02  2.14626841E-02  1.76842320E-02  3.42691624E-02
 8.56800000E+02  4.21531520E-02  2.51977415E-02  2.13826879E-02  3.62092251E-02
 8.56900000E+02  4.62453358E-02  2.89540203E-02  2.51239648E-02  3.79531881E-02
 8.57000000E+02  5.02266336E-02  3.27088815E-02  2.88856946E-02  3.94901050E-02
 8.57100000E+02  5.40732450E-02  3.64396996E-02  3.26453538E-02  4.08102557E-02
 8.57200000E+02  5.77621322E-02  4.01240205E-02  3.63803691E-02  4.19052056E-02
 8.57300000E+02  6.12709865E-02  4.37396612E-02  4.00682136E-02  4.27678575E-02
 8.57400000E+02  6.45782376E-02  4.72647654E-02  4.36865044E-02  4.33924957E-02
 8.57500000E+02  6.76631620E-02  5.06778445E-02  4.72131155E-02  4.37748231E-02
 8.57600000E+02  7.05060978E-02  5.39578447E-02  5.06263087E-02  4.39119888E-02
 8.57700000E+02  7.30887292E-02  5.70842679E-02  5.39048810E-02  4.38026092E-02
 8.57800000E+02  7.53943632E-02  6.00373472E-02  5.70283193E-02  4.34467791E-02
 8.57900000E+02  7.74081286E-02  6.27982565E-02  5.99769552E-02  4.28460751E-02
 8.58000000E+02  7.91170526E-02  6.53493072E-02  6.27321089E-02  4.20035499E-02
 8.58100000E+02  8.05100266E-02  6.76740999E-02  6.52762123E-02  4.09237181E-02
 8.58200000E+02  8.15777142E-02  6.97576119E-02  6.75929105E-02  3.96125330E-02
 8.58300000E+02  8.23124811E-02  7.15862278E-02  6.96671402E-02  3.80773552E-02
 8.58400000E+02  8.27084063E-02  7.31477462E-02  7.14851904E-02  3.63269121E-02
 8.58500000E+02  8.27613947E-02  7.44314009E-02  7.30347684E-02  3.43712492E-02
 8.58600000E+02  8.24693577E-02  7.54279224E-02  7.43050749E-02  3.22216732E-02
 8.58700000E+02  8.18323909E-02  7.61296412E-02  7.52868898E-02  2.98906872E-02
 8.58800000E+02  8.08528757E-02  7.65306116E-02  7.59726687E-02  2.73919179E-02
 8.58900000E+02  7.95354608E-02  7.66267209E-02  7.63566316E-02  2.47400363E-02
 8.59000000E+02  7.78869271E-02  7.64157477E-02  7.64348162E-02  2.19506707E-02
 8.59100000E+02  7.59159952E-02  7.58973596E-02  7.62050924E-02  1.90403140E-02
 8.59200000E+02  7.36331464E-02  7.50730751E-02  7.56671524E-02  1.60262248E-02
 8.59300000E+02  7.10505253E-02  7.39462018E-02  7.48224878E-02  1.29263235E-02
 8.59400000E+02  6.81819421E-02  7.25217841E-02  7.36743770E-02  9.75908379E-03
 8.59500000E+02  6.50429442E-02  7.08065994E-02  7.22278908E-02  6.54342047E-03
 8.59600000E+02  6.16508880E-02  6.88091701E-02  7.04899069E-02  3.29857291E-03
 8.59700000E+02  5.80249358E-02  6.65397822E-02  6.84691272E-02  4.39869542E-05
 8.59800000E+02  5.41859321E-02  6.40104834E-02  6.61760565E-02 -3.20080425E-03
 8.59900000E+02  5.01561666E-02  6.12349998E-02  6.36229259E-02 -6.41630139E-03
 8.60000000E+02  4.59590742E-02  5.82285949E-02  6.08235861E-02 -9.58316240E-03
 8.60100000E+02  4.16189526E-02  5.50079237E-02  5.77933753E-02 -1.26823249E-02
 8.60200000E+02  3.71607635E-02  5.15908854E-02  5.45489733E-02 -1.56951239E-02
 8.60300000E+02  3.26100412E-02  4.79965039E-02  5.11083056E-02 -1.86034073E-02
 8.60400000E+02  2.79928837E-02  4.42448710E-02  4.74905028E-02 -2.13896545E-02
 8.60500000E+02  2.33359580E-02  4.03571089E-02  4.37158426E-02 -2.40370948E-02
 8.60600000E+02  1.86664451E-02  3.63552894E-02  3.98056509E-02 -2.65298141E-02
 8.60700000E+02  1.40118760E-02  3.22623113E-02  3.57821919E-02 -2.88528500E-02
 8.60800000E+02  9.39985556E-03  2.81017451E-02  3.16685379E-02 -3.09922835E-02
 8.60900000E+02  4.85772222E-03  2.38976490E-02  2.74883940E-02 -3.29353353E-02
 8.61000000E+02  4.12219045E-04  1.96743546E-02  2.32658883E-02 -3.46704584E-02
 8.61100000E+02 -3.91075754E-03  1.54562524E-02  1.90253708E-02 -3.61874173E-02
 8.61200000E+02 -8.08629653E-03  1.12676087E-02  1.47912527E-02 -3.74773488E-02
 8.61300000E+02 -1.20905132E-02  7.13243593E-03  1.05878883E-02 -3.85328157E-02
 8.61400000E+02 -1.59005487E-02  3.07441872E-03  6.43946706E-03 -3.93478579E-02
 8.61500000E+02 -1.94945943E-02 -8.83149357E-04  2.36987638E-03 -3.99180417E-02
 8.61600000E+02 -2.28519941E-02 -4.71747394E-03 -1.59745188E-03 -4.02404966E-02
 8.61700000E+02 -2.59534379E-02 -8.40642793E-03 -5.43969219E-03 -4.03139349E-02
 8.61800000E+02 -2.87812137E-02 -1.19287658E-02 -9.13478256E-03 -4.01386512E-02
 8.61900000E+02 -3.13194642E-02 -1.52643550E-02 -1.26615902E-02 -3.97165118E-02
 8.62000000E+02 -3.35543849E-02 -1.83943800E-02 -1.60000834E-02 -3.90509401E-02
 8.62100000E+02 -3.54743289E-02 -2.13014822E-02 -1.91315051E-02 -3.81469021E-02
 8.62200000E+02 -3.70698193E-02 -2.39698404E-02 -2.20385330E-02 -3.70108866E-02
 8.62300000E+02 -3.83335019E-02 -2.63852145E-02 -2.47053950E-02 -3.56508768E-02
 8.62400000E+02 -3.92600876E-02 -2.85349825E-02 -2.71179356E-02 -3.40763055E-02
 8.62500000E+02 -3.98463305E-02 -3.04081959E-02 -2.92636505E-02 -3.22979935E-02
 8.62600000E+02 -4.00910581E-02 -3.19956711E-02 -3.11317245E-02 -3.03280737E-02
 8.62700000E+02 -3.99952466E-02 -3.32900986E-02 -3.27130967E-02 -2.81799038E-02
 8.62800000E+02 -3.95621090E-02 -3.42861371E-02 -3.40005476E-02 -2.58679725E-02
 8.62900000E+02 -3.87971563E-02 -3.49804605E-02 -3.49887817E-02 -2.34077976E-02
 8.63000000E+02 -3.77082052E-02 -3.53717549E-02 -3.56744888E-02 -2.08158238E-02
 8.63100000E+02 -3.63053203E-02 -3.54606750E-02 -3.60563737E-02 -1.81093167E-02
 8.63200000E+02 -3.46007025E-02 -3.52497861E-02 -3.61351496E-02 -1.53062549E-02
 8.63300000E+02 -3.26085456E-02 -3.47435130E-02 -3.59134953E-02 -1.24252149E-02
 8.63400000E+02 -3.03448854E-02 -3.39481138E-02 -3.53959947E-02 -9.48525231E-03
 8.63500000E+02 -2.78274595E-02 -3.28716783E-02 -3.45890776E-02 -6.50577758E-03
 8.63600000E+02 -2.50755851E-02 -3.15241292E-02 -3.35009746E-02 -3.50643125E-03
 8.63700000E+02 -2.21100506E-02 -2.99171973E-02 -3.21416825E-02 -5.06956900E-04
 8.63800000E+02 -1.89530142E-02 -2.80643494E-02 -3.05229293E-02  2.47292708E-03
 8.63900000E+02 -1.56278977E-02 -2.59806713E-02 -2.86581269E-02  5.41365696E-03
 8.64000000E+02 -1.21592652E-02 -2.36827282E-02 -2.65623025E-02  8.29595297E-03
 8.64100000E+02 -8.57268213E-03 -2.11884303E-02 -2.42520063E-02  1.11009470E-02
 8.64200000E+02 -4.89454494E-03 -1.85169222E-02 -2.17452024E-02  1.38103070E-02
 8.64300000E+02 -1.15188580E-03 -1.56884966E-02 -1.90611462E-02  1.64063569E-02
 8.64400000E+02  2.62784565E-03 -1.27245115E-02 -1.62202572E-02  1.88721919E-02
 8.64500000E+02  6.41701018E-03 -9.64728646E-03 -1.32439861E-02  2.11917868E-02
 8.64600000E+02  1.01880000E-02 -6.47995786E-03 -1.01546764E-02  2.33500995E-02
 8.64700000E+02  1.39134355E-02 -3.24629329E-03 -6.97541549E-03  2.53331665E-02
 8.64800000E+02  1.75663308E-02  2.95185351E-05 -3.72987632E-03  2.71281911E-02
 8.64900000E+02  2.11202265E-02  3.32307490E-03 -4.42149741E-04  2.87236246E-02
 8.65000000E+02  2.45493091E-02  6.60993982E-03  2.86342513E-03  3.01092370E-02
 8.65100000E+02  2.78285363E-02  9.86579016E-03  6.16242732E-03  3.12761811E-02
 8.65200000E+02  3.09337899E-02  1.30665365E-02  9.43051245E-03  3.22170450E-02
 8.65300000E+02  3.38420617E-02  1.61884401E-02  1.26435637E-02  3.29258962E-02
 8.65400000E+02  3.65316630E-02  1.92082472E-02  1.57778387E-02  3.33983155E-02
 8.65500000E+02  3.89824285E-02  2.21033487E-02  1.88101183E-02  3.36314202E-02
 8.65600000E+02  4.11758872E-02  2.48519593E-02  2.17178586E-02  3.36238780E-02
 8.65700000E+02  4.30953742E-02  2.74332976E-02  2.44793463E-02  3.33759100E-02
 8.65800000E+02  4.47260861E-02  2.98277447E-02  2.70738513E-02  3.28892834E-02
 8.65900000E+02  4.60550974E-02  3.20169731E-02  2.94817679E-02  3.21672948E-02
 8.66000000E+02  4.70713731E-02  3.39840473E-02  3.16847428E-02  3.12147432E-02
 8.66100000E+02  4.77658114E-02  3.57135096E-02  3.36657872E-02  3.00378932E-02
 8.66200000E+02  4.81313291E-02  3.71914681E-02  3.54093779E-02  2.86444293E-02
 8.66300000E+02  4.81629792E-02  3.84056938E-02  3.69015545E-02  2.70434008E-02
 8.66400000E+02  4.78580673E-02  3.93457209E-02  3.81300127E-02  2.52451589E-02
 8.66500000E+02  4.72162238E-02  4.00029354E-02  3.90841932E-02  2.32612850E-02
 8.66600000E+02  4.62394018E-02  4.03706344E-02  3.97553586E-02  2.11045119E-02
 8.66700000E+02  4.49317976E-02  4.04440489E-02  4.01366489E-02  1.87886378E-02
 8.66800000E+02  4.32997154E-02  4.02203360E-02  4.02231144E-02  1.63284345E-02
 8.66900000E+02  4.13514247E-02  3.96985592E-02  4.00117261E-02  1.37395492E-02
 8.67000000E+02  3.90970518E-02  3.88796763E-02  3.95013745E-02  1.10384025E-02
 8.67100000E+02  3.65485296E-02  3.77665435E-02  3.86928673E-02  8.24208186E-03
 8.67200000E+02  3.37195988E-02  3.63639296E-02  3.75889289E-02  5.36823266E-03
 8.67300000E+02  3.06258221E-02  3.46785179E-02  3.61942012E-02  2.43494607E-03
 8.67400000E+02  2.72845653E-02  3.27188676E-02  3.45152308E-02 -5.39354764E-04
 8.67500000E+02  2.37149045E-02  3.04953214E-02  3.25604299E-02 -3.53603082E-03
 8.67600000E+02  1.99374516E-02  2.80198645E-02  3.03400010E-02 -6.53634530E-03
 8.67700000E+02  1.59741180E-02  2.53059656E-02  2.78658309E-02 -9.52158243E-03
 8.67800000E+02  1.18478669E-02  2.23684428E-02  2.51513701E-02 -1.24731660E-02
 8.67900000E+02  7.58249900E-03  1.92233810E-02  2.22115215E-02 -1.53727757E-02
 8.68000000E+02  3.20250428E-03  1.58880996E-02  1.90625502E-02 -1.82024612E-02
 8.68100000E+02 -1.26702332E-03  1.23811332E-02  1.57220103E-02 -2.09447542E-02
 8.68200000E+02 -5.80044230E-03  8.72218404E-03  1.22086661E-02 -2.35827771E-02
 8.68300000E+02 -1.03716366E-02  4.93200974E-03  8.54238809E-03 -2.61003485E-02
 8.68400000E+02 -1.49541473E-02  1.03223842E-03  4.74401144E-03 -2.84820804E-02
 8.68500000E+02 -1.95213750E-02 -2.95487390E-03  8.35154821E-04 -3.07134658E-02
 8.68600000E+02 -2.40468340E-02 -7.00669495E-03 -3.16198278E-03 -3.27809578E-02
 8.68700000E+02 -2.85044168E-02 -1.11004146E-02 -7.22480575E-03 -3.46720411E-02
 8.68800000E+02 -3.28686192E-02 -1.52131524E-02 -1.13304518E-02 -3.63752976E-02
 8.68900000E+02 -3.71146965E-02 -1.93219838E-02 -1.54558824E-02 -3.78804661E-02
 8.69000000E+02 -4.12187508E-02 -2.34039342E-02 -1.95779677E-02 -3.91784999E-02
 8.69100000E+02 -4.51577757E-02 -2.74360126E-02 -2.36735725E-02 -4.02616222E-02
 8.69200000E+02 -4.89097067E-02 -3.13953371E-02 -2.77196482E-02 -4.11233779E-02
 8.69300000E+02 -5.24535122E-02 -3.52593515E-02 -3.16933505E-02 -4.17586763E-02
 8.69400000E+02 -5.57693449E-02 -3.90060771E-02 -3.55721939E-02 -4.21638208E-02
 8.69500000E+02 -5.88387378E-02 -4.26143348E-02 -3.93342299E-02 -4.23365225E-02
 8.69600000E+02 -6.16448096E-02 -4.60639195E-02 -4.29582348E-02 -4.22759000E-02
 8.69700000E+02 -6.41724323E-02 -4.93357329E-02 -4.64239061E-02 -4.19824702E-02
 8.69800000E+02 -6.64083345E-02 -5.24118626E-02 -4.97120326E-02 -4.14581367E-02
 8.69900000E+02 -6.83411291E-02 -5.52756041E-02 -5.28045757E-02 -4.07061767E-02
 8.70000000E+02 -6.99612891E-02 -5.79114682E-02 -5.56846736E-02 -3.97312231E-02
 8.70100000E+02 -7.12611086E-02 -6.03052235E-02 -5.83366606E-02 -3.85392359E-02
 8.70200000E+02 -7.22346840E-02 -6.24440078E-02 -6.07461492E-02 -3.71374593E-02
 8.70300000E+02 -7.28779387E-02 -6.43165030E-02 -6.29001606E-02 -3.55343677E-02
 8.70400000E+02 -7.31886871E-02 -6.59130952E-02 -6.47872701E-02 -3.37396098E-02
 8.70500000E+02 -7.31667159E-02 -6.72259426E-02 -6.63977054E-02 -3.17639525E-02
 8.70600000E+02 -7.28138504E-02 -6.82489819E-02 -6.77233916E-02 -2.96192216E-02
 8.70700000E+02 -7.21339777E-02 -6.89779260E-02 -6.87579953E-02 -2.73182305E-02
 8.70800000E+02 -7.11330163E-02 -6.94102634E-02 -6.94969689E-02 -2.48746965E-02
 8.70900000E+02 -6.98188402E-02 -6.95452295E-02 -6.99375531E-02 -2.23031518E-02
 8.71000000E+02 -6.82011749E-02 -6.93837399E-02 -7.00787335E-02 -1.96188559E-02
 8.71100000E+02 -6.62914921E-02 -6.89283426E-02 -6.99211906E-02 -1.68377101E-02
 8.71200000E+02 -6.41029158E-02 -6.81832280E-02 -6.94672972E-02 -1.39761650E-02
 8.71300000E+02 -6.16501429E-02 -6.71542532E-02 -6.87211444E-02 -1.10511219E-02
 8.71400000E+02 -5.89493715E-02 -6.58489150E-02 -6.76885156E-02 -8.07983008E-03
 8.71500000E+02 -5.60182194E-02 -6.42763098E-02 -6.63768380E-02 -5.07978580E-03
 8.71600000E+02 -5.28756263E-02 -6.24471072E-02 -6.47951724E-02 -2.06863156E-03
 8.71700000E+02 -4.95417355E-02 -6.03734739E-02 -6.29541769E-02  9.35946487E-04
 8.71800000E+02 -4.60377617E-02 -5.80689710E-02 -6.08660078E-02  3.91632223E-03
 8.71900000E+02 -4.23858572E-02 -5.55484808E-02 -5.85442406E-02  6.85503266E-03
 8.72000000E+02 -3.86089848E-02 -5.28281202E-02 -5.60037949E-02  9.73487909E-03
 8.72100000E+02 -3.47307972E-02 -4.99251347E-02 -5.32608281E-02  1.25390263E-02
 8.72200000E+02 -3.07755192E-02 -4.68578182E-02 -5.03326418E-02  1.52511001E-02
 8.72300000E+02 -2.67678187E-02 -4.36454242E-02 -4.72376028E-02  1.78552818E-02
 8.72400000E+02 -2.27326603E-02 -4.03080608E-02 -4.39950488E-02  2.03364001E-02
 8.72500000E+02 -1.86951398E-02 -3.68665781E-02 -4.06251882E-02  2.26800180E-02
 8.72600000E+02 -1.46803083E-02 -3.33424262E-02 -3.71489748E-02  2.48725167E-02
 8.72700000E+02 -1.07129979E-02 -2.97575041E-02 -3.35879564E-02  2.69011742E-02
 8.72800000E+02 -6.81766538E-03 -2.61340080E-02 -2.99641184E-02  2.87542391E-02
 8.72900000E+02 -3.01825629E-03 -2.24942709E-02 -2.62997292E-02  3.04209989E-02
 8.73000000E+02  6.61912975E-04 -1.88606206E-02 -2.26172072E-02  3.18918423E-02
 8.73100000E+02  4.20026826E-03 -1.52552570E-02 -1.89390130E-02  3.31583159E-02
 8.73200000E+02  7.57509984E-03 -1.17001432E-02 -1.52875517E-02  3.42131734E-02
 8.73300000E+02  1.07656995E-02 -8.21690785E-03 -1.16850666E-02  3.50504192E-02
 8.73400000E+02  1.37525090E-02 -4.82674538E-03 -8.15351230E-03  3.56653440E-02
 8.73500000E+02  1.65172654E-02 -1.55030645E-03 -4.71441075E-03  3.60545538E-02
 8.73600000E+02  1.90431230E-02  1.59242806E-03 -1.38870060E-03  3.62159910E-02
 8.73700000E+02  2.13147417E-02  4.58228482E-03  1.80340614E-03  3.61489486E-02
